date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:46	259/259	---M--	200	added ('OK')	image/png	etag:%22103-4b61446301500%22	http://my-site:5000/cms/joomla17/templates/tpl_content01/images/system/printButton.png	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/templates/tpl_content01/images/system/printButton.png	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:48	40510/40510	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:46%20GMT	http://my-site:5000/cms/joomla17/index.php/online-cv/11-cv/5-cv-article	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/online-cv/11-cv/5-cv-article.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:49	23033/23033	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:47%20GMT	http://my-site:5000/cms/joomla17/index.php/online-cv/11-cv/70-cv-programmingskill	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/online-cv/11-cv/70-cv-programmingskill.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:49	178/178	---M--	200	added ('OK')	image/png	etag:%22b2-4b61432662a00%22	http://my-site:5000/cms/joomla17/templates/tpl_content01/images/postcategoryicon.png	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/templates/tpl_content01/images/postcategoryicon.png	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:51	33675/33675	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:49%20GMT	http://my-site:5000/cms/joomla17/index.php/online-cv/11-cv	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/online-cv/11-cv.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:51	8509/8509	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:49%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=3d&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index1de2.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:52	12667/12667	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:51%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=aaa&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexa1f3.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:52	699/699	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2015%20Jul%202019%2022:42:51%20GMT	http://my-site:5000/cms/joomla17/index.php/projects?format=feed&type=rss	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projectsc0d0	(from http://my-site:5000/cms/joomla17/index.php/projects)
23:42:53	21499/21499	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:52%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=abertay&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexddf5.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:53	12590/12590	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:52%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=awards&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index0017.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:54	730/730	---M--	200	added ('OK')	application/atom+xml	date:Mon,%2015%20Jul%202019%2022:42:53%20GMT	http://my-site:5000/cms/joomla17/index.php/projects?format=feed&type=atom	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects7b17	(from http://my-site:5000/cms/joomla17/index.php/projects)
23:42:54	8508/8508	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:54%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=c%20%20&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexfc41.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:55	12319/12319	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:54%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=bbc&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index4d65.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:57	85558/85558	---M--	200	added ('OK')	application/javascript	etag:%2214e36-4b61422a9d800%22	http://my-site:5000/cms/joomla17/templates/tpl_content01/jquery.js	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/templates/tpl_content01/jquery.js	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:58	19894/19894	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:56%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=cgt&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index0b3f.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:58	149855/149855	---M--	200	added ('OK')	image/jpeg	etag:%222495f-4b616562a6f80%22	http://my-site:5000/cms/joomla17/cache/lofthumbs/560x315-ubi_dsf002.jpg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/cache/lofthumbs/560x315-ubi_dsf002.jpg	(from http://my-site:5000/cms/joomla17/)
23:42:59	12181/12181	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:57%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=company&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index8d4b.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:42:59	12458/12458	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:58%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=cpp&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index8101.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:00	8509/8509	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:42:59%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=cv&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexd191.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:00	7995/7995	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2015%20Jul%202019%2022:42:58%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles?format=feed&type=rss	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titlesc0d0	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:01	12156/12156	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:00%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=documentary&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index038c.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:02	17625/17625	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:00%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=driver&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index1858.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:02	4172/4172	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:01%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles/114-201x-ubisoft-the-crew?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titles/114-201x-ubisoft-the-crew1b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:02	13393/13393	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2015%20Jul%202019%2022:42:59%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles?format=feed&type=atom	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titles7b17	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:03	13693/13693	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:02%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=flash&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexc315.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:03	10804/10804	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:02%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=eecore&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index9b0b.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:04	6002/6002	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:03%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles/112-2013-creative-assembly-rome-2?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titles/112-2013-creative-assembly-rome-21b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:05	23003/23003	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:03%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=game&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexa600.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:05	12070/12070	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:04%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=hlsl&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index7fe4.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:07	20756/20756	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:05%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=job&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexc35c.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:07	4327/4327	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:07%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles/111-201x-ubisoft-watch-dogs?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titles/111-201x-ubisoft-watch-dogs1b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:07	17507/17507	---M--	200	added ('OK')	image/jpeg	etag:%224463-58dbbe19eea30%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/d23181f170f4f51f1f97d7c2566e1270.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/d23181f170f4f51f1f97d7c2566e1270.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:09	10243/10243	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:07%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=movie&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexde7b.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:09	6497/6497	---M--	200	added ('OK')	image/jpeg	etag:%221961-58dbbe1c00ba6%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/2af44647ec38b939783db21fde36b407.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/2af44647ec38b939783db21fde36b407.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:09	17899/17899	---M--	200	added ('OK')	image/jpeg	etag:%2245eb-58dbbe1ad9bb0%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/c6c2dfd31205852083f1d9e9ce66e9e2.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/c6c2dfd31205852083f1d9e9ce66e9e2.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:11	12036/12036	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:09%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=opengl&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index708f.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:11	11445/11445	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:09%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=ogre3d&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index33d8.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:11	14331/14331	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:09%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=music&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index3bb0.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:11	4039/4039	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:11%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles/98-2011-ubisoft-ghostreconfuturesoldier?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titles/98-2011-ubisoft-ghostreconfuturesoldier1b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:12	15025/15025	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:11%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=photo&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index4781.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:13	22781/22781	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:11%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=programming&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexc75c.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:13	11742/11742	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:12%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles/96-2011-driversf-events-and-reviews?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titles/96-2011-driversf-events-and-reviews1b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:14	22884/22884	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:13%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=project&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index3064.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:14	6393/6393	---M--	200	added ('OK')	image/jpeg	etag:%2218f9-58dbbe1c0a444%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/2999be30e72509571c2589a9e8ef268b.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/2999be30e72509571c2589a9e8ef268b.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:15	6162/6162	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:14%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles/86-2009-ubisoft-driver-san-francisco?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titles/86-2009-ubisoft-driver-san-francisco1b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:15	12704/12704	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:14%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=ps2&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index74db.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:15	7080/7080	---M--	200	added ('OK')	image/jpeg	etag:%221ba8-58dbbe1c14bf1%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/d2d4dc866aad750a3e6b2e37d2e11823.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/d2d4dc866aad750a3e6b2e37d2e11823.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:16	10144/10144	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:15%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=resume&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexa7a6.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:16	6740/6740	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:16%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles/45-2008-rtw-project-my-world?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/commercial-titles/45-2008-rtw-project-my-world1b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:16	13460/13460	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:15%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=ps3&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index0dac.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:17	4679/4679	---M--	200	added ('OK')	image/jpeg	etag:%221247-58dbbe1c1b581%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/4546bb6b9c584497474a72ba202f8668.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/4546bb6b9c584497474a72ba202f8668.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:19	14669/14669	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:17%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=shaders&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexa4fc.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:19	15856/15856	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:17%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=showcase&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/indexe6ae.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:19	6379/6379	---M--	200	added ('OK')	image/jpeg	etag:%2218eb-58dbbe1c22e44%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/0e685f06ad29536e8b66db39ffb6e01c.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/0e685f06ad29536e8b66db39ffb6e01c.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/commercial-titles)
23:43:20	14696/14696	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:19%20GMT	http://my-site:5000/cms/joomla17/index.php/component/search/?Itemid=1&searchword=ubisoft&submit=Search&searchphrase=exact&ordering=newest	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/component/search/index09d1.html	(from http://my-site:5000/cms/joomla17/index.php/online-cv)
23:43:22	10278/10278	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:20%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/personal-works/110-fxcomposer-scrapbook-2011?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/personal-works/110-fxcomposer-scrapbook-20111b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:22	13936/13936	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20Jul%202019%2022:43:19%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/personal-works?format=feed&type=rss	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/personal-worksc0d0	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:23	8725/8725	---M--	200	added ('OK')	image/jpeg	etag:%222215-58dbbe242c442%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/95ec1a444248a107a533ae3e3d3b190a.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/95ec1a444248a107a533ae3e3d3b190a.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:23	5932/5932	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:22%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/personal-works/101-equilibrium-2010?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/personal-works/101-equilibrium-20101b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:24	23458/23458	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2015%20Jul%202019%2022:43:20%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/personal-works?format=feed&type=atom	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/personal-works7b17	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:24	30736/30736	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:23%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/personal-works/61-character-instancing-2009?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/personal-works/61-character-instancing-20091b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:25	6229/6229	---M--	200	added ('OK')	image/jpeg	etag:%221855-58dbbe248b89b%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/699f16f166cf9a6caa789ffc3fc15a94.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/699f16f166cf9a6caa789ffc3fc15a94.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:25	10818/10818	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:24%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/personal-works/13-bezier-curves-animation-control2008?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/personal-works/13-bezier-curves-animation-control20081b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:26	16780/16780	---M--	200	added ('OK')	image/jpeg	etag:%22418c-58dbbe24458fc%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/cf5ef017cddf0031fbcaaa17e62e1a1d.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/cf5ef017cddf0031fbcaaa17e62e1a1d.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:26	4587/4587	---M--	200	added ('OK')	image/jpeg	etag:%2211eb-58dbbe2494dae%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/80bb2aba72f6560d5533f812a1537a0e.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/80bb2aba72f6560d5533f812a1537a0e.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:27	19635/19635	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:26%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/personal-works/29-y3s2-group-project?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/personal-works/29-y3s2-group-project1b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:27	3917/3917	---M--	200	added ('OK')	image/jpeg	etag:%22f4d-58dbbe24a06f7%22	http://my-site:5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/e8fca774d225cd5b2622e231fd256e6c.jpeg	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/plugins/content/plg_imagesized/imagesresizecache/e8fca774d225cd5b2622e231fd256e6c.jpg	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
23:43:28	12472/12472	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2022:43:27%20GMT	http://my-site:5000/cms/joomla17/index.php/projects/personal-works/32-procedural-generation-2008?tmpl=component&print=1&layout=default&page=	h:/web3_joomla17/web3/my-site_5000/cms/joomla17/index.php/projects/personal-works/32-procedural-generation-20081b83.html	(from http://my-site:5000/cms/joomla17/index.php/projects/personal-works)
